player,rating,ratingDeviation,volatility,gamesPlayed,confirmedTier,isAuthenticated,hasUsername,createdAt,lastActiveAt
p00629,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-12T02:03:24.402Z,2026-03-12T02:03:24.402Z
p00630,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-12T02:20:49.192Z,2026-03-12T02:20:49.192Z
p00631,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-12T02:29:27.410Z,2026-03-12T02:29:27.410Z
p00632,1232.2,186.9,0.05999820527310033,3,Pentagonal Prism,false,false,2026-03-12T02:31:46.277Z,2026-03-12T02:31:46.277Z
p00633,1501.3,167.7,0.05999765679231336,4,Octahedron,false,false,2026-03-12T02:37:46.958Z,2026-03-12T02:37:46.958Z
p00634,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-12T02:37:58.622Z,2026-03-19T23:05:11.989Z
p00635,1365.7,259.1,0.05999924094983023,1,Pentagonal Prism,false,false,2026-03-12T02:53:33.495Z,2026-03-12T02:53:33.495Z
p00636,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-12T04:59:08.781Z,2026-03-23T08:56:30.621Z
p00637,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-12T05:29:57.751Z,2026-03-12T05:29:57.751Z
p00638,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-12T06:08:25.439Z,2026-03-12T06:08:25.439Z
p00639,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-12T06:08:59.374Z,2026-03-12T06:08:59.374Z
p00640,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-12T06:09:06.624Z,2026-03-12T06:09:06.624Z
p00641,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-12T06:10:47.722Z,2026-03-12T06:10:47.722Z
p00642,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-12T06:14:35.374Z,2026-03-12T06:14:35.374Z
p00643,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-12T06:24:25.660Z,2026-03-12T06:24:25.660Z
p00644,1670.4,168.6,0.05999789486046254,4,Heptagonal Prism,true,true,2026-03-12T06:24:43.993Z,2026-03-12T06:30:07.795Z
p00645,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-12T06:30:18.780Z,2026-03-12T06:30:18.780Z
p00646,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-12T06:43:58.482Z,2026-03-12T06:43:58.482Z
p00647,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-12T06:44:11.068Z,2026-03-12T06:44:11.068Z
p00648,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-12T07:23:37.693Z,2026-03-12T07:23:37.693Z
p00649,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-12T08:28:57.986Z,2026-03-12T08:28:57.986Z
p00650,1229,186.7,0.05999827910283347,3,Pentagonal Prism,true,true,2026-03-12T08:29:12.686Z,2026-03-12T08:35:26.643Z
p00651,1725.8,94.6,0.05999382239519569,17,Heptagonal Prism,true,true,2026-03-12T09:04:57.431Z,2026-03-12T11:22:05.639Z
p00652,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-12T12:01:43.642Z,2026-03-12T12:01:43.642Z
p00653,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-12T12:01:43.643Z,2026-03-12T12:01:43.643Z
p00654,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-12T12:27:11.233Z,2026-03-12T12:27:11.233Z
p00655,1628.7,62.4,0.05998280830584345,176,Heptagonal Prism,false,false,2026-03-12T13:48:42.244Z,2026-03-14T14:50:04.960Z
p00656,1142.7,66.5,0.05999113872870385,50,Cube,true,true,2026-03-12T14:01:21.879Z,2026-05-27T13:10:56.927Z
p00657,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-12T14:07:08.173Z,2026-03-12T14:07:08.173Z
p00658,1655.9,166.5,0.05999769997114527,4,Heptagonal Prism,false,false,2026-03-12T15:06:36.852Z,2026-03-12T15:06:36.852Z
p00659,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-12T15:12:11.237Z,2026-03-12T15:12:11.237Z
p00660,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-12T15:13:06.648Z,2026-03-12T15:13:06.648Z
p00661,1373.1,256.8,0.05999927736934982,1,Pentagonal Prism,false,false,2026-03-12T15:16:34.868Z,2026-03-12T15:16:34.868Z
p00662,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-12T15:17:30.463Z,2026-03-12T15:17:30.463Z
p00663,1494.7,212.2,0.05999866525702632,2,Pentagonal Prism,false,false,2026-03-12T15:20:13.844Z,2026-03-13T22:27:08.209Z
p00664,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-12T15:22:38.894Z,2026-03-12T15:22:38.894Z
p00665,686.8,133.5,0.05999769432310326,7,Tetrahedron,false,false,2026-03-12T15:22:59.964Z,2026-03-12T15:22:59.964Z
p00666,1248.4,67.8,0.05999136406871534,45,Pentagonal Prism,true,true,2026-03-12T15:28:19.284Z,2026-05-14T18:39:30.344Z
p00667,1559.4,125.9,0.0599962949418324,8,Heptagonal Prism,true,true,2026-03-12T15:31:25.131Z,2026-04-21T13:51:29.826Z
p00668,1990.2,68,0.05999164727520681,45,Dodecahedron,true,true,2026-03-12T15:38:17.475Z,2026-03-17T15:37:26.201Z
p00669,1371.8,257.1,0.05999926740241652,1,Pentagonal Prism,false,false,2026-03-12T15:41:46.230Z,2026-03-12T15:41:46.230Z
p00670,1668,164.7,0.05999776604734043,4,Heptagonal Prism,false,false,2026-03-12T15:42:52.161Z,2026-03-19T18:05:12.925Z
p00671,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-12T15:43:08.144Z,2026-03-12T15:43:08.144Z
p00672,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-12T15:43:10.833Z,2026-03-12T15:43:10.833Z
p00673,1658.7,166.8,0.05999767563018208,4,Heptagonal Prism,false,false,2026-03-12T16:02:13.255Z,2026-03-12T16:10:15.396Z
p00674,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-12T16:04:22.622Z,2026-03-12T16:23:04.038Z
p00675,1341.5,167.2,0.05999790767356975,4,Pentagonal Prism,false,false,2026-03-12T16:05:29.044Z,2026-03-12T16:05:29.044Z
p00676,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-12T16:32:55.300Z,2026-03-12T16:32:55.300Z
p00677,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-12T16:32:57.666Z,2026-03-12T16:32:57.666Z
p00678,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-12T16:45:54.479Z,2026-03-12T16:59:23.388Z
p00679,1487.2,211.5,0.05999859867622323,2,Pentagonal Prism,false,false,2026-03-12T17:20:11.870Z,2026-03-12T17:20:11.870Z
p00680,1246.8,213,0.05999865905599312,2,Pentagonal Prism,false,false,2026-03-12T17:30:47.230Z,2026-03-28T01:07:08.845Z
p00681,1383.5,255,0.05999935164901215,1,Pentagonal Prism,false,false,2026-03-12T17:51:53.921Z,2026-03-14T18:04:01.321Z
p00682,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-12T17:53:23.143Z,2026-03-12T18:04:03.775Z
p00683,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-12T18:00:04.006Z,2026-03-12T18:00:04.006Z
p00684,1933,70.4,0.05999216520126992,38,Square Antiprism,false,false,2026-03-12T18:08:09.347Z,2026-03-27T21:55:35.524Z
p00685,1573.2,185.5,0.05999803644112516,3,Pentagonal Prism,false,false,2026-03-12T18:11:05.532Z,2026-03-12T18:11:05.532Z
p00686,1259.6,211.6,0.05999862564723878,2,Pentagonal Prism,false,false,2026-03-12T18:26:32.569Z,2026-03-12T18:26:32.569Z
p00687,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-12T18:35:00.530Z,2026-03-12T18:35:00.530Z
p00688,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-12T18:59:16.727Z,2026-03-12T18:59:16.727Z
p00689,1849.2,97.5,0.05999510854992558,15,Square Antiprism,true,true,2026-03-12T19:47:10.287Z,2026-03-16T21:33:28.880Z
p00690,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-12T20:03:48.158Z,2026-03-12T20:03:48.158Z
p00691,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-12T20:57:26.275Z,2026-03-12T20:57:26.275Z
p00692,1019.7,253.6,0.0599993004319048,1,Pentagonal Prism,false,false,2026-03-12T21:03:41.310Z,2026-03-12T21:03:41.310Z
p00693,1498,209.9,0.05999866632616754,2,Pentagonal Prism,false,false,2026-03-12T21:05:17.287Z,2026-03-12T21:05:17.287Z
p00694,1892,79.8,0.05999347313197238,25,Square Antiprism,true,true,2026-03-12T21:10:05.188Z,2026-04-29T00:06:56.274Z
p00695,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-12T21:20:49.549Z,2026-03-12T21:20:49.549Z
p00696,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-12T21:26:56.320Z,2026-03-12T21:26:56.320Z
p00697,1007.7,186.4,0.05999808470758691,3,Cube,false,false,2026-03-12T21:27:14.194Z,2026-03-12T21:27:14.194Z
p00698,1927.6,106.4,0.05999632507585224,12,Square Antiprism,false,false,2026-03-12T22:07:14.176Z,2026-03-16T15:05:12.776Z
p00699,1654.9,68.6,0.05999214002629868,47,Heptagonal Prism,true,true,2026-03-12T22:22:52.921Z,2026-03-12T23:12:20.739Z
p00700,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-12T22:26:19.445Z,2026-03-12T22:26:19.445Z
p00701,1028.6,99.8,0.05999501926729435,14,Cube,false,false,2026-03-12T23:26:38.284Z,2026-03-12T23:31:41.308Z
p00702,1145.6,212.1,0.05999872599898592,2,Pentagonal Prism,true,true,2026-03-12T23:41:35.186Z,2026-03-12T23:41:35.186Z
p00703,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-12T23:53:17.616Z,2026-03-12T23:53:17.616Z
p00704,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-13T00:50:59.112Z,2026-03-13T00:50:59.112Z
p00705,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-13T01:14:23.949Z,2026-03-13T01:14:23.949Z
p00706,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-13T01:59:40.211Z,2026-03-13T01:59:40.211Z
p00707,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-13T02:35:08.257Z,2026-03-13T23:15:46.229Z
p00708,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-13T03:21:56.420Z,2026-03-30T04:43:15.555Z
p00709,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-13T03:26:08.962Z,2026-03-13T03:26:08.962Z
p00710,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-13T04:23:13.548Z,2026-03-13T04:23:13.548Z
p00711,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-13T04:52:19.946Z,2026-03-13T04:52:19.946Z
p00712,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-13T05:11:36.389Z,2026-03-13T05:11:36.389Z
p00713,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-13T08:11:31.192Z,2026-03-13T08:11:31.192Z
p00714,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-13T09:35:42.505Z,2026-03-13T09:35:42.505Z
p00715,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-13T09:37:22.883Z,2026-03-13T09:46:11.004Z
p00716,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-13T10:19:24.392Z,2026-03-13T10:19:24.392Z
p00717,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-13T11:21:56.114Z,2026-03-13T11:33:08.039Z
p00718,3054.2,109.4,0.05987303921426278,230,Icosahedron,true,true,2026-03-13T11:27:14.998Z,2026-03-14T10:47:41.653Z
p00719,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-13T12:42:55.153Z,2026-03-13T12:42:55.153Z
p00720,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-13T13:01:03.785Z,2026-03-13T13:01:03.785Z
p00721,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-13T14:28:31.384Z,2026-03-14T20:14:02.285Z
p00722,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-13T14:33:37.503Z,2026-03-13T14:38:57.875Z
p00723,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-13T14:40:52.837Z,2026-03-13T14:40:52.837Z
p00724,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-13T14:45:22.851Z,2026-03-13T14:45:22.851Z
p00725,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-13T14:58:12.855Z,2026-03-13T14:58:12.855Z
p00726,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-13T15:10:47.004Z,2026-03-13T15:10:47.004Z
p00727,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-13T15:34:24.335Z,2026-03-13T15:34:24.335Z
p00728,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-13T17:55:21.106Z,2026-03-13T17:55:21.106Z
p00729,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-13T17:55:21.543Z,2026-03-13T17:55:21.543Z
p00730,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-13T23:27:01.719Z,2026-03-13T23:27:01.719Z
p00731,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-14T00:44:34.494Z,2026-03-14T00:44:34.494Z
p00732,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-14T01:01:30.744Z,2026-03-14T01:01:30.744Z
p00733,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-14T02:27:58.657Z,2026-03-14T02:27:58.657Z
p00734,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-14T03:00:44.894Z,2026-03-14T03:00:44.894Z
p00735,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-14T03:04:49.992Z,2026-03-14T03:04:49.992Z
p00736,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-14T03:27:19.216Z,2026-03-14T03:27:19.216Z
p00737,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-14T03:29:41.514Z,2026-03-14T03:29:41.514Z
p00738,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-14T03:45:07.912Z,2026-03-14T03:45:07.912Z
p00739,609.8,67.6,0.05997894311913117,79,Tetrahedron,false,false,2026-03-14T04:03:20.012Z,2026-03-14T04:08:54.447Z
p00740,1584.6,184.4,0.05999810930983598,3,Pentagonal Prism,false,false,2026-03-14T04:17:23.818Z,2026-03-14T18:07:37.537Z
p00741,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-14T04:47:58.642Z,2026-03-14T04:47:58.642Z
p00742,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-14T05:16:52.712Z,2026-03-14T05:16:52.712Z
p00743,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-14T08:02:11.902Z,2026-03-14T08:02:11.902Z
p00744,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-14T08:58:18.604Z,2026-03-14T08:58:18.604Z
p00745,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-14T10:28:36.832Z,2026-03-14T10:28:36.832Z
p00746,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-14T10:30:16.010Z,2026-03-14T10:30:16.010Z
p00747,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-14T10:50:25.013Z,2026-03-14T10:50:25.013Z
p00748,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-14T11:47:06.443Z,2026-03-14T11:47:06.443Z
p00749,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-14T12:44:11.776Z,2026-03-14T12:44:11.776Z
p00750,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-14T14:14:30.554Z,2026-03-14T14:14:30.554Z
p00751,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-14T15:08:56.745Z,2026-03-14T15:08:56.745Z
p00752,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-14T15:14:46.639Z,2026-03-14T15:14:46.639Z
p00753,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-14T16:33:14.258Z,2026-03-14T16:33:14.258Z
p00754,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-14T16:41:09.235Z,2026-03-14T16:41:09.235Z
p00755,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-14T19:32:20.850Z,2026-03-14T19:32:20.850Z
p00756,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-14T20:27:52.628Z,2026-03-14T22:56:00.154Z
p00757,1498.6,211.9,0.05999870462254232,2,Pentagonal Prism,false,false,2026-03-14T21:12:33.909Z,2026-03-14T21:12:33.909Z
p00758,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-14T21:13:42.574Z,2026-03-18T18:11:00.624Z
p00759,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-14T21:17:29.616Z,2026-03-15T13:29:57.481Z
p00760,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-14T21:25:15.817Z,2026-03-14T21:25:15.817Z
p00761,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-14T21:32:06.767Z,2026-03-14T21:32:06.767Z
p00762,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-14T21:39:10.579Z,2026-03-14T21:39:10.579Z
p00763,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-14T21:39:31.315Z,2026-03-14T21:39:31.315Z
p00764,1723.3,133.9,0.05999670428006732,7,Heptagonal Prism,false,false,2026-03-14T21:55:24.228Z,2026-03-14T23:40:46.039Z
p00765,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-14T22:02:15.362Z,2026-03-14T22:02:15.362Z
p00766,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-14T22:09:51.975Z,2026-03-14T22:09:51.975Z
p00767,1591.8,185.7,0.05999821112037024,3,Pentagonal Prism,false,false,2026-03-14T22:22:01.776Z,2026-03-14T23:09:26.348Z
p00768,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-14T22:40:09.809Z,2026-03-14T22:40:09.809Z
p00769,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-14T22:53:16.627Z,2026-03-14T22:53:16.627Z
p00770,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-14T22:56:05.642Z,2026-03-14T22:56:05.642Z
p00771,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-14T22:59:51.693Z,2026-03-14T22:59:51.693Z
p00772,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-14T23:12:07.438Z,2026-03-14T23:12:07.438Z
p00773,1312.4,166.6,0.05999765929598828,4,Pentagonal Prism,false,false,2026-03-14T23:24:49.143Z,2026-03-14T23:24:49.143Z
p00774,1585.3,89.8,0.05999443217274678,18,Heptagonal Prism,true,true,2026-03-15T00:30:58.286Z,2026-03-15T00:58:26.419Z
p00775,1019.4,257.8,0.05999936291082444,1,Pentagonal Prism,false,false,2026-03-15T00:41:05.053Z,2026-03-15T00:41:05.053Z
p00776,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-15T01:00:58.308Z,2026-03-15T01:00:58.308Z
p00777,1339.4,185,0.05999809238798208,3,Pentagonal Prism,false,false,2026-03-15T01:16:09.582Z,2026-03-15T01:16:09.582Z
p00778,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-15T01:17:43.871Z,2026-03-15T01:17:43.871Z
p00779,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-15T01:17:53.780Z,2026-03-15T01:17:53.780Z
p00780,1663.6,165,0.05999767561292901,4,Heptagonal Prism,true,true,2026-03-15T01:17:57.497Z,2026-03-17T19:21:20.977Z
p00781,1320.8,119.9,0.0599959446706923,9,Pentagonal Prism,false,false,2026-03-15T01:18:30.189Z,2026-03-15T01:18:30.189Z
p00782,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-15T01:20:14.241Z,2026-03-15T01:20:14.241Z
p00783,1374.9,255.4,0.05999927425460434,1,Pentagonal Prism,false,false,2026-03-15T01:25:41.668Z,2026-03-15T01:25:41.668Z
p00784,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-15T01:29:59.203Z,2026-03-15T01:29:59.203Z
p00785,1674,64,0.05998977218765644,66,Heptagonal Prism,true,true,2026-03-15T01:39:12.357Z,2026-03-16T08:20:03.274Z
p00786,1367.4,254.9,0.05999919760367647,1,Pentagonal Prism,false,false,2026-03-15T01:55:55.500Z,2026-03-15T01:55:55.500Z
p00787,1262.5,165.5,0.05999764996231195,4,Pentagonal Prism,false,false,2026-03-15T02:16:03.517Z,2026-03-15T02:22:28.202Z
p00788,1278.3,126,0.05999625117247526,8,Cube,false,false,2026-03-15T02:23:26.936Z,2026-03-15T02:55:14.849Z
p00789,1581.9,141.2,0.05999684878668015,6,Octahedron,false,false,2026-03-15T02:57:01.154Z,2026-03-15T03:58:05.078Z
p00790,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-15T03:24:04.962Z,2026-03-15T03:24:04.962Z
p00791,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-15T03:24:05.312Z,2026-03-15T03:24:05.312Z
p00792,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-15T03:58:43.736Z,2026-03-15T03:58:43.736Z
p00793,1610.4,168.1,0.05999633747622747,4,Heptagonal Prism,true,true,2026-03-15T04:29:01.097Z,2026-03-15T04:29:01.097Z
p00794,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-15T05:25:16.944Z,2026-03-15T05:25:16.944Z
p00795,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-15T06:25:37.597Z,2026-03-15T06:25:37.597Z
p00796,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-15T06:59:33.334Z,2026-03-15T06:59:33.334Z
p00797,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-15T07:39:27.048Z,2026-03-15T07:39:27.048Z
p00798,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-15T07:39:27.074Z,2026-03-15T07:39:27.074Z
p00799,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-15T07:39:27.090Z,2026-03-15T07:39:27.090Z
p00800,2097.4,84.8,0.05999389920364313,21,Dodecahedron,true,true,2026-03-15T07:43:38.481Z,2026-03-15T08:01:36.994Z
p00801,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-15T08:52:47.634Z,2026-03-15T08:52:47.634Z
p00802,2122.4,69.3,0.05999178512638836,41,Dodecahedron,true,true,2026-03-15T10:05:20.207Z,2026-04-17T09:41:09.453Z
p00803,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-15T10:45:54.219Z,2026-03-15T10:45:54.219Z
p00804,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-15T12:08:18.068Z,2026-03-15T12:08:18.068Z
p00805,1702,111.1,0.05999561239424591,11,Heptagonal Prism,true,true,2026-03-15T15:10:59.802Z,2026-03-15T22:50:50.136Z
p00806,1014.4,257,0.05999940039287595,1,Pentagonal Prism,false,false,2026-03-15T15:25:45.414Z,2026-03-15T15:25:45.414Z
p00807,1837.5,73.6,0.0599935137151397,32,Square Antiprism,false,false,2026-03-15T15:53:32.758Z,2026-04-03T19:32:52.262Z
p00808,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-15T17:03:07.594Z,2026-03-15T17:03:07.594Z
p00809,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-15T21:04:48.608Z,2026-03-15T21:04:48.608Z
p00810,1380.8,257.8,0.05999936530423812,1,Pentagonal Prism,true,true,2026-03-15T21:13:34.400Z,2026-03-15T21:19:06.972Z
p00811,1435,153.8,0.05999724436767102,5,Octahedron,false,false,2026-03-15T21:20:32.044Z,2026-03-15T21:25:59.592Z
p00812,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-15T22:29:34.872Z,2026-03-15T22:29:34.872Z
p00813,1482.2,211.9,0.05999850826766302,2,Pentagonal Prism,false,false,2026-03-15T22:51:03.898Z,2026-03-15T22:56:06.880Z
p00814,739.4,140.4,0.05999704636556261,6,Tetrahedron,false,false,2026-03-15T23:02:19.434Z,2026-03-15T23:08:17.349Z
p00815,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-15T23:02:34.798Z,2026-03-16T00:17:20.854Z
p00816,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-15T23:36:39.759Z,2026-03-15T23:36:39.759Z
p00817,1378.2,255.5,0.05999930717730082,1,Pentagonal Prism,false,false,2026-03-16T01:45:29.901Z,2026-03-16T01:45:29.901Z
p00818,1153.4,185.8,0.05999814079910832,3,Pentagonal Prism,true,true,2026-03-16T02:07:31.398Z,2026-03-16T02:07:31.398Z
p00819,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-16T07:16:58.360Z,2026-03-16T07:16:58.360Z
p00820,1363.4,257,0.05999919081714566,1,Pentagonal Prism,false,false,2026-03-16T10:01:35.578Z,2026-04-18T08:05:55.831Z
p00821,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-16T10:02:01.274Z,2026-03-16T10:02:01.274Z
p00822,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-16T14:53:06.644Z,2026-03-16T14:53:06.644Z
p00823,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-16T15:45:30.770Z,2026-03-16T15:45:30.770Z
p00824,632.9,77.3,0.0599879700341914,29,Tetrahedron,false,false,2026-03-16T18:14:31.459Z,2026-03-16T18:28:46.241Z
p00825,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-16T21:52:57.314Z,2026-03-16T21:52:57.314Z
p00826,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-16T21:55:40.723Z,2026-03-16T21:55:40.723Z
p00827,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-16T21:56:55.580Z,2026-03-16T21:56:55.580Z
p00828,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-16T21:56:55.669Z,2026-03-17T10:00:51.749Z
p00829,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-16T22:03:32.333Z,2026-03-16T22:03:32.333Z
p00830,1817.5,132.8,0.05999664810812972,7,Heptagonal Prism,false,false,2026-03-16T22:06:15.441Z,2026-03-16T22:13:12.710Z
p00831,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-16T22:06:32.150Z,2026-03-16T22:06:32.150Z
p00832,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-16T22:16:28.530Z,2026-03-16T22:16:28.530Z
p00833,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-16T22:24:37.256Z,2026-03-16T22:24:37.256Z
p00834,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-16T22:25:32.832Z,2026-03-16T22:25:32.832Z
p00835,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-16T22:27:19.704Z,2026-03-16T22:27:19.704Z
p00836,1362.8,257.4,0.05999919183830173,1,Pentagonal Prism,false,false,2026-03-16T22:29:34.228Z,2026-03-19T19:19:42.212Z
p00837,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-16T22:30:05.868Z,2026-03-16T22:30:05.868Z
p00838,1245.1,209.9,0.05999853041844491,2,Pentagonal Prism,false,false,2026-03-16T22:53:08.027Z,2026-03-17T18:03:55.722Z
p00839,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-16T23:04:26.536Z,2026-03-16T23:04:26.536Z
p00840,1842.7,115.1,0.05999579936821231,10,Heptagonal Prism,false,false,2026-03-16T23:06:56.509Z,2026-03-30T18:15:32.776Z
